REGION_NAME,BRAND,SKU,MONTH,AVERAGE_BASE_PRICE,VOLUME
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),800G,4,3933.705882,796.8
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),800G,5,4711.195122,1520
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),800G,6,2861.897436,300
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),800G,7,1596,9.6
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),800G,8,1596,9.6
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),800G,9,3192,20.8
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,1,3374.116329,74924.15
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,2,3241.884847,60709.775
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,3,1673.195876,45115.35
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,4,1340.266632,30356.725
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,5,2115.727112,49638.925
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,6,1691.493946,23964.5
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,7,549.1700304,11667.25
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,8,451.3433109,8656.025
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,9,479.7871304,8084.65
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,10,526.8418431,7438.725
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),175G,11,646.1633554,5162.5
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),200G,1,776.8135889,4098.2
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),200G,2,1030.186072,4358
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),200G,3,20660,96
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),200G,4,20660,96
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),200G,6,2066,9.6
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),90G,1,315.3333333,93.48
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),90G,3,4780,116.85
NAIROBI,WHITE WASH (PWANI OIL PRODUCTS),90G,4,3346,163.59
NORTH RIFT,4U (PWANI OIL PRODUCTS),250G,6,1728.636364,318
NORTH RIFT,4U (PWANI OIL PRODUCTS),250G,7,2452.124682,4029
NORTH RIFT,4U (PWANI OIL PRODUCTS),250G,8,1680.292308,2283
NORTH RIFT,4U (PWANI OIL PRODUCTS),250G,9,1501.197183,1336.5
NORTH RIFT,AFRISENSE,125G,1,3340,18.75
NORTH RIFT,AFRISENSE,125G,2,402,1.155
NORTH RIFT,AFRISENSE,125G,3,804,3
NORTH RIFT,AFRISENSE,125G,4,804,8.31
NORTH RIFT,AFRISENSE,125G,5,1104.25,15.12
NORTH RIFT,AFRISENSE,125G,6,2605.5,19.5
NORTH RIFT,AFRISENSE,125G,7,1015.941176,60.36
NORTH RIFT,AFRISENSE,125G,8,773.0769231,18.06
NORTH RIFT,AFRISENSE,125G,9,128.227154,78.86
NORTH RIFT,AFRISENSE,125G,10,92.53811659,169.6725
NORTH RIFT,AFRISENSE,125G,11,104.2890485,291.8325
NORTH RIFT,AFRISENSE,125G,12,99.69456812,188.29
NORTH RIFT,AFRISENSE,225G,2,1248,5.4
NORTH RIFT,AFRISENSE,225G,3,1497.6,16.2
NORTH RIFT,AFRISENSE,225G,4,1559.25,13.5
NORTH RIFT,AFRISENSE,225G,5,1248,10.8
NORTH RIFT,AFRISENSE,225G,6,2181.75,18.9
NORTH RIFT,AFRISENSE,225G,7,1505.586207,94.5
NORTH RIFT,AFRISENSE,225G,8,1248,18.9
NORTH RIFT,AFRISENSE,225G,9,2184,18.9
NORTH RIFT,AFRISENSE,225G,11,220.2352941,16.2
NORTH RIFT,AFRISENSE,225G,12,167.641791,24.3
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,1,187.5874799,270.8237292
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,2,143.9943467,531.1890208
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,3,134.5037989,533.0815
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,4,156.2463394,420.2299792
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,5,204.1403134,663.961375
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,6,199.8860056,499.9133125
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,7,199.693306,677.5075417
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,8,157.4759326,606.589375
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,9,138.526286,567.8433542
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,10,104.0065431,441.8440833
NORTH RIFT,BELLEZA (PWANI OIL PRODUCTS),100ML,11,148.6495902,336.0644583
NORTH RIFT,DETREX,500ML,6,5652,5.34
NORTH RIFT,DETREX,100G,1,710.4345898,598.025
NORTH RIFT,DETREX,100G,2,1341.763158,290.708
NORTH RIFT,DETREX,100G,3,7859.103448,419.4053333
NORTH RIFT,DETREX,100G,4,2984.488889,252.366
NORTH RIFT,DETREX,100G,5,457.0188679,229.034
NORTH RIFT,DETREX,100G,6,531,36.576
NORTH RIFT,DETREX,100G,7,1062,88.692
NORTH RIFT,DETREX,100G,8,567.5294118,55.786
NORTH RIFT,DETREX,100G,9,104.5,0.806
NORTH RIFT,DETREX,100G,10,70.73684211,8.826666667
NORTH RIFT,DETREX,100G,11,128,1.2
NORTH RIFT,DETREX,100G,12,384,3.6
NORTH RIFT,DETREX,600G,1,7861.333333,115.2
NORTH RIFT,DETREX,600G,2,5159,50.4
NORTH RIFT,DETREX,600G,3,1965.333333,28.8
NORTH RIFT,DETREX,600G,4,7370,36
NORTH RIFT,DETREX,600G,5,4422,21.6
NORTH RIFT,DETREX,80G,1,417.2329749,1880.72
NORTH RIFT,DETREX,80G,2,309.835141,1195.04
NORTH RIFT,DETREX,80G,3,476.3654588,1667.04
NORTH RIFT,DETREX,80G,4,315.7400576,1400.4
NORTH RIFT,DETREX,80G,5,248.653303,1283.36
NORTH RIFT,DETREX,80G,6,309.6706417,1401.76
NORTH RIFT,DETREX,80G,7,158.0989399,1178.32
NORTH RIFT,DETREX,80G,8,149.7596308,983.04
NORTH RIFT,DETREX,80G,9,138.1537087,804.72
NORTH RIFT,DETREX,80G,10,146.5003843,975.04
NORTH RIFT,DETREX,80G,11,164.0512288,1250.48
NORTH RIFT,DETREX,80G,12,182.0029641,1241.44
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,1,1684,3.6
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100G,3,3368,7.2
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,1,813.9176471,153
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,2,1319.647059,49.2
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,3,2007,79.2
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,4,1592.285714,124.8
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,5,2006,14.4
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,6,2372.5,62.4
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),200G,12,142.2105263,154.4
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,1,780,9.0395
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,3,468,18.079
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,5,520,6.026333333
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,7,213.5714286,17.32570833
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,8,221.5909091,18.83229167
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,9,208,12.05266667
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,10,156,9.0395
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,11,150,30.13166667
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),100ML,12,167.8481013,51.22383333
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,1,456,13.513
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,3,456,13.513
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,4,456,2.252166667
NORTH RIFT,DIVA (PWANI OIL PRODUCTS),50ML,9,456,2.252166667
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,1,140.6504237,153.7888333
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,2,115.2154696,241.5401042
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,3,138.462039,295.7247708
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,4,148.9692671,291.9398125
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,5,218.3979058,579.9950625
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,6,205.4695767,360.0690625
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,7,225.0744828,378.296625
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,8,185.6491405,425.7082083
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,9,146.9604416,370.2286875
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,10,101.5464995,225.1054167
NORTH RIFT,FRESCO (PWANI OIL PRODUCTS),100ML,11,139.1505576,173.4108542
NORTH RIFT,FRESH FRI,1L,1,18940,42.768
NORTH RIFT,FRESH FRI,1L,2,7102.5,32.076
NORTH RIFT,FRESH FRI,250ML,1,3624,21.384
NORTH RIFT,FRESH FRI,500ML,2,4892,10.692
NORTH RIFT,FRESH FRI,500ML,3,4892,10.692
NORTH RIFT,FRESH FRI,1L,2,4735,10.692
NORTH RIFT,FRESH FRI,250ML,1,5436,10.692
NORTH RIFT,FRESH FRI,250ML,6,10872,21.384
NORTH RIFT,FRESH FRI,500ML,1,9784,21.384
NORTH RIFT,FRESH FRI,500ML,2,2446,5.346
NORTH RIFT,FRESH FRI,500ML,5,5707.333333,37.422
NORTH RIFT,FRESH FRI,10L,1,13583.8,204.93
NORTH RIFT,FRESH FRI,10L,2,2953,8.91
NORTH RIFT,FRESH FRI,10L,3,13288.5,240.57
NORTH RIFT,FRESH FRI,10L,4,4429.5,26.73
NORTH RIFT,FRESH FRI,10L,6,5906,17.82
NORTH RIFT,FRESH FRI,1L,1,1889.102128,5495.688
NORTH RIFT,FRESH FRI,1L,2,1789.436957,5094.738
NORTH RIFT,FRESH FRI,1L,3,2237.375854,3040.092
NORTH RIFT,FRESH FRI,1L,4,1762.497653,4647.456
NORTH RIFT,FRESH FRI,1L,5,1676.363325,6054.345
NORTH RIFT,FRESH FRI,1L,6,1731.788191,5718.438
NORTH RIFT,FRESH FRI,1L,7,870.9899329,3212.055
NORTH RIFT,FRESH FRI,1L,8,770.8271908,2911.788
NORTH RIFT,FRESH FRI,1L,9,828.277865,3264.624
NORTH RIFT,FRESH FRI,1L,10,785.3216374,2908.224
NORTH RIFT,FRESH FRI,1L,11,767.3677419,1103.949
NORTH RIFT,FRESH FRI,20L,1,15693.33333,142.56
NORTH RIFT,FRESH FRI,20L,2,29425,89.1
NORTH RIFT,FRESH FRI,20L,3,10593,160.38
NORTH RIFT,FRESH FRI,250ML,1,697.3947955,5165.722333
NORTH RIFT,FRESH FRI,250ML,2,721.7116819,4798.047333
NORTH RIFT,FRESH FRI,250ML,3,793.1912046,2285.824333
NORTH RIFT,FRESH FRI,250ML,4,678.1479473,4821.667667
NORTH RIFT,FRESH FRI,250ML,5,650.0683977,5652.390333
NORTH RIFT,FRESH FRI,250ML,6,614.5437898,4250.323
NORTH RIFT,FRESH FRI,250ML,7,475.5301568,4338.119333
NORTH RIFT,FRESH FRI,250ML,8,420.0932091,3471.743333
NORTH RIFT,FRESH FRI,250ML,9,420.0480461,3607.671667
NORTH RIFT,FRESH FRI,250ML,10,379.5407957,3096.937667
NORTH RIFT,FRESH FRI,250ML,11,381.2055641,1357.055
NORTH RIFT,FRESH FRI,2L,1,2042.460967,5565.186
NORTH RIFT,FRESH FRI,2L,2,1848.002755,4529.844
NORTH RIFT,FRESH FRI,2L,3,2741.211111,3332.34
NORTH RIFT,FRESH FRI,2L,4,2093.573529,3845.556
NORTH RIFT,FRESH FRI,2L,5,1609.632334,4168.098
NORTH RIFT,FRESH FRI,2L,6,1688.025221,4519.152
NORTH RIFT,FRESH FRI,2L,7,995.3530864,2721.114
NORTH RIFT,FRESH FRI,2L,8,856.2318471,2268.486
NORTH RIFT,FRESH FRI,2L,9,877.6670659,2473.416
NORTH RIFT,FRESH FRI,2L,10,844.4299065,2439.558
NORTH RIFT,FRESH FRI,2L,11,906.1048035,700.326
NORTH RIFT,FRESH FRI,3L,1,2644.813953,7757.529667
NORTH RIFT,FRESH FRI,3L,2,2374.404692,5522.762333
NORTH RIFT,FRESH FRI,3L,3,5188.321168,4849.124333
NORTH RIFT,FRESH FRI,3L,4,2835.045267,4699.427
NORTH RIFT,FRESH FRI,3L,5,2890.154762,6624.107
NORTH RIFT,FRESH FRI,3L,6,2481.637462,5602.957333
NORTH RIFT,FRESH FRI,3L,7,1166.807018,2721.283667
NORTH RIFT,FRESH FRI,3L,8,1153.322314,2854.942
NORTH RIFT,FRESH FRI,3L,9,1171.58427,2844.249333
NORTH RIFT,FRESH FRI,3L,10,1106.058091,1817.753333
NORTH RIFT,FRESH FRI,3L,11,1220.658228,657.599
NORTH RIFT,FRESH FRI,500ML,1,886.894385,1986.039
NORTH RIFT,FRESH FRI,500ML,2,875.3320413,2028.3615
NORTH RIFT,FRESH FRI,500ML,3,968.6784661,983.664
NORTH RIFT,FRESH FRI,500ML,4,797.7969188,1705.374
NORTH RIFT,FRESH FRI,500ML,5,654.7851485,1978.911
NORTH RIFT,FRESH FRI,500ML,6,698.9800266,1570.833
NORTH RIFT,FRESH FRI,500ML,7,558.7188797,1610.4825
NORTH RIFT,FRESH FRI,500ML,8,488.0525273,1472.3775
NORTH RIFT,FRESH FRI,500ML,9,546.7825203,1608.7005
NORTH RIFT,FRESH FRI,500ML,10,527.6730988,1389.96
NORTH RIFT,FRESH FRI,500ML,11,500.9875,599.1975
NORTH RIFT,FRESH FRI,5L,1,4706.403226,4334.715
NORTH RIFT,FRESH FRI,5L,2,5367.188571,3488.265
NORTH RIFT,FRESH FRI,5L,3,5764.647482,2975.94
NORTH RIFT,FRESH FRI,5L,4,5402,3029.4
NORTH RIFT,FRESH FRI,5L,5,4637.20398,3461.535
NORTH RIFT,FRESH FRI,5L,6,4485.755319,3131.865
NORTH RIFT,FRESH FRI,5L,7,1782.044776,886.545
NORTH RIFT,FRESH FRI,5L,8,1502.040816,819.72
NORTH RIFT,FRESH FRI,5L,9,1525.423729,668.25
NORTH RIFT,FRESH FRI,5L,10,1529.411765,289.575
NORTH RIFT,FRESH FRI,5L,11,1200,22.275
NORTH RIFT,FRESH ZAIT,10L,1,6336,26.73
NORTH RIFT,FRESH ZAIT,10L,6,6336,80.19
NORTH RIFT,FRESH ZAIT,20L,2,63030,267.3
NORTH RIFT,FRYKING,1KG,1,4305,12
NORTH RIFT,FRYKING,2KG,2,15039.5,84
NORTH RIFT,FRYKING,2KG,3,8594,24
NORTH RIFT,FRYKING,500G,1,4426,12
NORTH RIFT,FRYKING,500G,4,4426,24
NORTH RIFT,FRYKING,500G,5,4426,12
NORTH RIFT,FRYMATE,10KG,1,19096.61607,20400
NORTH RIFT,FRYMATE,10KG,2,19163.54819,15170
NORTH RIFT,FRYMATE,10KG,3,21027.68224,10730
NORTH RIFT,FRYMATE,10KG,4,15399.84375,4700
NORTH RIFT,FRYMATE,10KG,5,12673.17391,2780
NORTH RIFT,FRYMATE,10KG,6,14989.66667,1930
NORTH RIFT,FRYMATE,1KG,1,3434,84
NORTH RIFT,FRYMATE,1KG,2,3434,36
NORTH RIFT,FRYMATE,1KG,3,3434,24
NORTH RIFT,FRYMATE,1KG,4,3434,36
NORTH RIFT,FRYMATE,1KG,5,3434,24
NORTH RIFT,FRYMATE,1KG,6,5723.333333,120
NORTH RIFT,FRYMATE,2KG,1,3468,12
NORTH RIFT,FRYMATE,2KG,2,4624,48
NORTH RIFT,FRYMATE,2KG,3,3468,24
NORTH RIFT,FRYMATE,2KG,4,3468,12
NORTH RIFT,FRYMATE,2KG,5,3468,24
NORTH RIFT,FRYMATE,500G,1,379.0593607,288
NORTH RIFT,FRYMATE,500G,2,314.4461538,141
NORTH RIFT,FRYMATE,500G,3,3468,48
NORTH RIFT,FRYMATE,500G,4,3468,24
NORTH RIFT,FRYMATE,500G,5,644.1,46
NORTH RIFT,FRYMATE,5KG,1,10502.76724,5785
NORTH RIFT,FRYMATE,5KG,2,13909.62857,6935
NORTH RIFT,FRYMATE,5KG,3,10483.54412,3385
NORTH RIFT,FRYMATE,5KG,4,12315.52174,2690
NORTH RIFT,FRYMATE,5KG,5,10341.96429,1375
NORTH RIFT,FRYMATE,5KG,6,10530,1100
NORTH RIFT,FRYMATE,5KG,7,5265,25
NORTH RIFT,WHITE WASH (PWANI OIL PRODUCTS),25G,1,44.44444444,2.333333333
NORTH RIFT,WHITE WASH (PWANI OIL PRODUCTS),25G,2,80,0.466666667
NORTH RIFT,WHITE WASH (PWANI OIL PRODUCTS),25G,5,914,5.6
NORTH RIFT,MPISHI POA,10KG,1,19344.4127,5840
NORTH RIFT,MPISHI POA,10KG,2,11791.82609,3880
NORTH RIFT,MPISHI POA,10KG,3,15611,4020
NORTH RIFT,MPISHI POA,10KG,4,15957.65854,3120
NORTH RIFT,MPISHI POA,10KG,5,19040.76,2270
NORTH RIFT,MPISHI POA,10KG,6,22685.72727,1190
NORTH RIFT,MPISHI POA,1KG,1,3468,100.14
NORTH RIFT,MPISHI POA,1KG,2,3468,275.385
NORTH RIFT,MPISHI POA,1KG,3,4335,125.175
NORTH RIFT,MPISHI POA,1KG,4,3468,125.175
NORTH RIFT,MPISHI POA,1KG,5,3468,75.105
NORTH RIFT,MPISHI POA,1KG,6,5780,125.175
NORTH RIFT,MPISHI POA,2KG,1,3468,49.82
NORTH RIFT,MPISHI POA,2KG,2,3468,49.82
NORTH RIFT,MPISHI POA,2KG,3,3468,49.82
NORTH RIFT,MPISHI POA,2KG,4,5202,74.73
NORTH RIFT,MPISHI POA,2KG,5,10404,149.46
NORTH RIFT,MPISHI POA,500G,1,754.4352941,927.7896667
NORTH RIFT,MPISHI POA,500G,2,1572.04918,694.2715
NORTH RIFT,MPISHI POA,500G,3,4046,175.924
NORTH RIFT,MPISHI POA,500G,4,3468,100.528
NORTH RIFT,MPISHI POA,500G,5,330.8571429,50.264
NORTH RIFT,MPISHI POA,500G,6,4624,100.528
NORTH RIFT,MPISHI POA,5KG,1,10881,1860
NORTH RIFT,MPISHI POA,5KG,2,9003.15,1710
NORTH RIFT,MPISHI POA,5KG,3,10484.21739,1145
NORTH RIFT,MPISHI POA,5KG,4,15795,1650
NORTH RIFT,MPISHI POA,5KG,5,14742,1330
NORTH RIFT,MPISHI POA,5KG,6,5896.8,140
NORTH RIFT,NDUME,1KG,1,10609.73153,24872
NORTH RIFT,NDUME,1KG,2,13314.73541,22070
NORTH RIFT,NDUME,1KG,3,13035.06237,20582
NORTH RIFT,NDUME,1KG,4,15045.45714,29390
NORTH RIFT,NDUME,1KG,5,13073.15632,19645
NORTH RIFT,NDUME,1KG,6,18090.2275,32510
NORTH RIFT,NDUME,1KG,7,29700,400
NORTH RIFT,NDUME,700G,3,38592.5,567
NORTH RIFT,NDUME,700G,4,3741,25.2
NORTH RIFT,NDUME,700G,6,24940,168
NORTH RIFT,NDUME,800G,1,7853.844156,4042.05
NORTH RIFT,NDUME,800G,2,4278.3,576
NORTH RIFT,NDUME,800G,3,5497.36,995.2
NORTH RIFT,NDUME,800G,4,22131.96875,5153.5
NORTH RIFT,NDUME,800G,5,6591.684211,858.4
NORTH RIFT,NDUME,800G,6,11441.83333,1846.55
NORTH RIFT,NDUME,200G,3,17540,192
NORTH RIFT,ONJA,10KG,6,3536,20
NORTH RIFT,ONJA,1KG,6,4242,12
NORTH RIFT,ONJA,1KG,7,9249.6,390
NORTH RIFT,ONJA,1KG,8,5989.028571,588
NORTH RIFT,ONJA,1KG,9,9898,168
NORTH RIFT,ONJA,250G,6,378,150
NORTH RIFT,ONJA,250G,7,375.4060742,628.25
NORTH RIFT,ONJA,250G,8,346.3281825,933.75
NORTH RIFT,ONJA,250G,9,288.5232358,618.5
NORTH RIFT,ONJA,250G,10,212.8163265,434.5
NORTH RIFT,ONJA,250G,11,223.1654676,258.5
NORTH RIFT,ONJA,4KG,6,753,4
NORTH RIFT,ONJA,500G,6,2163,96
NORTH RIFT,ONJA,500G,7,2336.207547,672
NORTH RIFT,ONJA,500G,8,2167.714286,666
NORTH RIFT,ONJA,500G,9,2272.928571,334
NORTH RIFT,POPCO,1L,1,4338.923077,726.988
NORTH RIFT,POPCO,1L,2,5839.68,940.808
NORTH RIFT,POPCO,1L,3,5375.16,1731.942
NORTH RIFT,POPCO,1L,4,6636,1582.268
NORTH RIFT,POPCO,1L,5,5767,1560.886
NORTH RIFT,POPCO,1L,6,5660.117647,1240.156
NORTH RIFT,POPCO,2L,1,5156.478261,833.976
NORTH RIFT,POPCO,2L,2,4846.59375,545.292
NORTH RIFT,POPCO,2L,3,4627.608696,748.44
NORTH RIFT,POPCO,2L,4,5288.695652,855.36
NORTH RIFT,POPCO,2L,5,5321.75,523.908
NORTH RIFT,POPCO,2L,6,5493.419355,598.752
NORTH RIFT,POPCO,3L,1,6491.75,368.92
NORTH RIFT,POPCO,3L,2,10220.42105,689.72
NORTH RIFT,POPCO,3L,3,6774,673.68
NORTH RIFT,POPCO,3L,4,6999.8,497.24
NORTH RIFT,POPCO,3L,5,8028.444444,256.64
NORTH RIFT,POPCO,3L,6,10838.4,577.44
NORTH RIFT,POPCO,500ML,1,2445.714286,106.8
NORTH RIFT,POPCO,500ML,2,3057.142857,133.5
NORTH RIFT,POPCO,500ML,3,2819.764706,149.52
NORTH RIFT,POPCO,500ML,4,3505.52381,229.62
NORTH RIFT,POPCO,500ML,5,4793.6,74.76
NORTH RIFT,POPCO,500ML,6,5478.4,170.88
NORTH RIFT,POPCO,5L,1,7756.666667,1336.5
NORTH RIFT,POPCO,5L,2,9147.517241,1015.74
NORTH RIFT,POPCO,5L,3,12278.6383,2209.68
NORTH RIFT,POPCO,5L,4,8450.684211,1229.58
NORTH RIFT,POPCO,5L,5,10983.44,2102.76
NORTH RIFT,POPCO,5L,6,8800.290909,1853.28
NORTH RIFT,SALIT,10L,1,15369.96454,8918.91
NORTH RIFT,SALIT,10L,2,14252.91667,6335.01
NORTH RIFT,SALIT,10L,3,13704.45,5640.03
NORTH RIFT,SALIT,10L,4,15498.65079,8036.82
NORTH RIFT,SALIT,10L,5,15521.94915,7537.86
NORTH RIFT,SALIT,10L,6,18728.96825,9711.9
NORTH RIFT,SALIT,10L,7,2165,8.91
NORTH RIFT,SALIT,1L,1,2123.370582,6053.454
NORTH RIFT,SALIT,1L,2,2131.833061,4234.032
NORTH RIFT,SALIT,1L,3,3087.592476,3201.363
NORTH RIFT,SALIT,1L,4,2300.664336,4277.691
NORTH RIFT,SALIT,1L,5,2128.544715,5106.321
NORTH RIFT,SALIT,1L,6,2425.053957,4382.829
NORTH RIFT,SALIT,1L,7,1085.303538,1895.157
NORTH RIFT,SALIT,1L,8,861.190709,2290.761
NORTH RIFT,SALIT,1L,9,799.5453552,2378.97
NORTH RIFT,SALIT,1L,10,732.7053571,1601.127
NORTH RIFT,SALIT,1L,11,803.515873,658.449
NORTH RIFT,SALIT,20L,1,22326.72794,12563.1
NORTH RIFT,SALIT,20L,2,19360.59223,8250.66
NORTH RIFT,SALIT,20L,3,19728.83871,10121.76
NORTH RIFT,SALIT,20L,4,25235.82963,14095.62
NORTH RIFT,SALIT,20L,5,26380.375,16590.42
NORTH RIFT,SALIT,20L,6,26966.96269,14950.98
NORTH RIFT,SALIT,20L,7,21535,267.3
NORTH RIFT,SALIT,2L,1,2584.007236,6153.246
NORTH RIFT,SALIT,2L,2,2170.72969,5064.444
NORTH RIFT,SALIT,2L,3,4793.401899,5219.478
NORTH RIFT,SALIT,2L,4,2345.531873,4057.614
NORTH RIFT,SALIT,2L,5,2432.411348,4727.646
NORTH RIFT,SALIT,2L,6,2700.204348,4280.364
NORTH RIFT,SALIT,2L,7,1052.115,2175.822
NORTH RIFT,SALIT,2L,8,1024.746803,1381.05
NORTH RIFT,SALIT,2L,9,989.9759825,1562.814
NORTH RIFT,SALIT,2L,10,993.98778,1682.208
NORTH RIFT,SALIT,2L,11,953.16,903.474
NORTH RIFT,SALIT,3L,1,3977.463035,3558.206667
NORTH RIFT,SALIT,3L,2,3177.290323,2742.84
NORTH RIFT,SALIT,3L,3,6336,2911.26
NORTH RIFT,SALIT,3L,4,3990.377622,3972.573333
NORTH RIFT,SALIT,3L,5,3658.627306,3451.273333
NORTH RIFT,SALIT,3L,6,2872.888889,3510.086667
NORTH RIFT,SALIT,3L,7,1158.095238,761.9
NORTH RIFT,SALIT,3L,8,1231.115578,852.7933333
NORTH RIFT,SALIT,3L,9,1274.688797,1069.333333
NORTH RIFT,SALIT,3L,10,1074.312139,646.9466667
NORTH RIFT,SALIT,3L,11,1048.97561,299.4133333
NORTH RIFT,SALIT,500ML,1,1176.902941,2445.3495
NORTH RIFT,SALIT,500ML,2,1057.711359,1735.668
NORTH RIFT,SALIT,500ML,3,1304.374517,1032.669
NORTH RIFT,SALIT,500ML,4,905.0936768,1180.575
NORTH RIFT,SALIT,500ML,5,927.7250996,1422.4815
NORTH RIFT,SALIT,500ML,6,1263.603279,1177.902
NORTH RIFT,SALIT,500ML,7,560.0742574,690.525
NORTH RIFT,SALIT,500ML,8,517.97669,678.051
NORTH RIFT,SALIT,500ML,9,495.3694118,642.411
NORTH RIFT,SALIT,500ML,10,558.7606383,641.0745
NORTH RIFT,SALIT,500ML,11,476.2532751,332.7885
NORTH RIFT,SALIT,5L,1,4901.688679,3898.125
NORTH RIFT,SALIT,5L,2,4598.038462,2690.82
NORTH RIFT,SALIT,5L,3,7411.758621,3225.42
NORTH RIFT,SALIT,5L,4,5536.818182,3198.69
NORTH RIFT,SALIT,5L,5,5112.813559,4526.28
NORTH RIFT,SALIT,5L,6,6701.246753,3871.395
NORTH RIFT,SALIT,5L,7,1956.529412,748.44
NORTH RIFT,SALIT,5L,8,1561.371429,614.79
NORTH RIFT,SALIT,5L,9,1677.896907,610.335
NORTH RIFT,SALIT,5L,10,1398.531646,414.315
NORTH RIFT,SALIT,5L,11,1890,155.925
NYANZA,SAWA PETROLLEUM JELLY,30ML,6,636.2269939,376.9335
NAIROBI,SAWA PETROLLEUM JELLY,90ML,7,620.0232558,375.2325
NAIROBI,SAWA PETROLLEUM JELLY,90ML,6,865.6021898,371.4075
COAST,SAWA PETROLLEUM JELLY,50ML,3,335.1219512,370.515
NYANZA,SAWA  SOAP,70G,12,349.2977346,369.53
NORTH RIFT,SAWA PETROLLEUM JELLY,50ML,12,183.2461103,367.0725
COAST,SAWA PETROLLEUM JELLY,200ML,12,899.5299145,366.7902778
NYANZA,SAWA PETROLLEUM JELLY,90ML,10,475.1260163,365.517
NYANZA,SAWA PETROLLEUM JELLY,90ML,12,388.1807629,365.4405
NORTH RIFT,SAWA PETROLLEUM JELLY,200ML,2,673.3677419,363.7477778
NYANZA,SAWA PETROLLEUM JELLY,30ML,12,289.1890332,361.1191667
