,Territory,County,subcategory,BRAND,QTY_KG_RTM,QTY_KG_RTM_NORM_BRANDWISE,QTY_SHARE_REGION_BRAND,White Space Score,WEIGHT,AWS,overall_coverage_pct,Opportunity Score
183,CENTRAL,MURANG'A,bar soap,NDUME,29890.12,0.069295715,0.040531818,10.97780161,0.069295715,0.76071461,48.57,0.391235523923
184,CENTRAL,MURANG'A,bar soap,POPCO,2580.0,0.021967456,0.014616213,46.92278541,0.641799718,30.11503047,48.57,15.488160170721
185,CENTRAL,MURANG'A,bar soap,USHINDI,11861.95,0.330243034,0.162827092,58.4682421,0.955047292,55.83993626,48.57,28.718479218518
186,CENTRAL,MURANG'A,bar soap,WHITEWASH,9351.0,0.041426109,0.079591771,42.318709,0.33820163,14.31225638,48.57,7.360793456233999
187,CENTRAL,MURANG'A,bathing soap,4U,3828.0,0.075979866,0.305159735,53.20323492,1.0,53.20323492,48.57,27.362423719356
188,CENTRAL,MURANG'A,bathing soap,AFRISENSE,95.865,0.052687263,0.181937229,63.6623003,0.522502804,33.26373043,48.57,17.107536560149
189,CENTRAL,MURANG'A,bathing soap,DETREX,2772.00375,0.042123596,0.09307844,66.28906039,0.243299947,16.12812489,48.57,8.294694630927
190,CENTRAL,MURANG'A,bathing soap,DIVA,104.4,0.066256692,0.174880841,52.46461961,0.828059207,43.44381132,48.57,22.343152161876
191,CENTRAL,MURANG'A,bathing soap,SAWA,1398.205,0.011059442,0.009164977,43.84369783,0.403998765,17.71279976,48.57,9.109692916568
192,CENTRAL,MURANG'A,bodywash,SAWA,89.56583333,0.000707971,0.000587088,50.01920131,1.0,50.01920131,48.57,25.724875233733
193,CENTRAL,MURANG'A,detergent,RAINBOW,42.0,0.022242324,0.221075903,64.84676405,0.328978435,21.33318698,48.57,10.971658063813999
194,CENTRAL,MURANG'A,detergent,USHINDI,0.0,0.0,0.0,64.84676405,,,48.57,
195,CENTRAL,MURANG'A,dishwashing liquid,USHINDI,1338.278917,0.037258401,0.018370341,64.84676405,0.387000743,25.09574587,48.57,12.906742100940999
196,CENTRAL,MURANG'A,dishwashing paste,USHINDI,912.8,0.02541284,0.01252986,64.84676405,0.412210983,26.73054833,48.57,13.747521006119
197,CENTRAL,MURANG'A,fat,DIRIA,1250.0,0.015508537,0.043478639,47.16697108,0.128476546,6.059849543,48.57,3.1165806199649
198,CENTRAL,MURANG'A,fat,FRYKING,48.5,0.019007942,0.01771366,48.03585969,0.019007942,0.913062819,48.57,0.46958820781169996
199,CENTRAL,MURANG'A,fat,FRYMATE,5481.5,0.154806464,0.143903118,37.92318682,0.395450442,14.996741,48.57,7.7128238963
200,CENTRAL,MURANG'A,fat,MPISHI POA,2584.279167,0.113246537,0.115470393,41.53469221,0.197225371,8.191695063,48.57,4.2129887709009
201,CENTRAL,MURANG'A,glycerine,DIVA,2.252166667,0.001195399,0.003772613,50.01920131,0.013717608,0.686143782,48.57,0.3528837470826
202,CENTRAL,MURANG'A,glycerine,SAWA,860.2366181,0.006804056,0.005638693,50.01920131,0.701249613,35.07594556,48.57,18.039558801508
203,CENTRAL,MURANG'A,handwash,SAWA,18.5,0.000145833,0.000121264,50.01920131,0.427594005,21.38791059,48.57,10.999802416437
204,CENTRAL,MURANG'A,hotel soap,HOTEL SOAP,50.4,0.41588785,0.544904137,55.89258261,1.0,55.89258261,48.57,28.745555236322996
205,CENTRAL,MURANG'A,lotion,BELLEZA,1186.584437,0.353124351,0.149141806,50.01920131,0.670288223,33.52728158,48.57,17.243080916594
206,CENTRAL,MURANG'A,lotion,FRESCO,837.272625,0.366342675,0.150418725,50.01920131,0.628129437,31.41853277,48.57,16.158551403611
207,CENTRAL,MURANG'A,margarine,ONJA,1187.0,0.262166492,0.268673608,95.89977833,1.0,95.89977833,48.57,49.321255995119
208,CENTRAL,MURANG'A,milking jelly,SAWA,3131.933889,0.024773416,0.020529251,68.53715579,0.760843521,52.14605091,48.57,26.818713983012998
209,CENTRAL,MURANG'A,oil,FRESH FRI,45482.12767,0.257691062,0.164998374,44.40835361,0.738592647,32.79968346,48.57,16.868877203477997
210,CENTRAL,MURANG'A,oil,FRESH ZAIT,44.55,0.000505732,0.014662757,44.25655162,0.008982036,0.397513937,48.57,0.2044414177991
211,CENTRAL,MURANG'A,oil,POPCO,13589.036,0.116356027,0.076984592,44.00430178,0.178713709,7.86417197,48.57,4.044543644171
212,CENTRAL,MURANG'A,oil,SALIT,166862.2883,0.692272852,0.147929037,33.57641678,0.692272852,23.2440418,48.57,11.95441069774
213,CENTRAL,MURANG'A,petroleum jelly,SAWA,219.3425,0.001734518,0.00143775,68.53715579,0.895280236,61.35996101,48.57,31.557427947443
214,CENTRAL,MURANG'A,toilet soap,SAWA,15327.44883,0.121241198,0.100468608,43.84369783,0.433071654,18.98746272,48.57,9.765252076896
215,CENTRAL,NAIROBI,oil,SALIT,267.3,0.001064675,0.00023697,33.57641678,0.001064675,0.035747977,73.53,0.009462489511899997
216,CENTRAL,NYANDARUA,bar soap,USHINDI,19.6,0.000545674,0.000269046,58.4682421,0.001578065,0.092266681,22.81,0.0712206510639
217,CENTRAL,NYANDARUA,milking jelly,SAWA,0.918,6.76e-06,6.02e-06,68.53715579,0.000207528,0.014223375,22.81,0.0109790231625
218,CENTRAL,NYANDARUA,petroleum jelly,SAWA,0.1275,5.04e-07,8.36e-07,68.53715579,0.000260281,0.017838927,22.81,0.013769867751300001
219,CENTRAL,NYERI,bar soap,NDUME,18272.0,0.042360864,0.024777331,10.97780161,0.042360864,0.465029158,30.53,0.3230557560626
220,CENTRAL,NYERI,bar soap,POPCO,2370.0,0.020166971,0.013426521,46.92278541,0.58919688,27.64675876,30.53,19.206203310572
221,CENTRAL,NYERI,bar soap,USHINDI,11104.25,0.309148261,0.152426265,58.4682421,0.894042201,52.27307586,30.53,36.314105799942
222,CENTRAL,NYERI,bar soap,WHITEWASH,5374.625,0.02380532,0.045746543,42.318709,0.194345986,8.224471233,30.53,5.7135401655650995
223,CENTRAL,NYERI,bathing soap,4U,2352.0,0.046637563,0.187496263,53.20323492,0.613814757,32.6569307,30.53,22.686769757289998
224,CENTRAL,NYERI,bathing soap,AFRISENSE,102.7775,0.056501282,0.195056105,63.6623003,0.560326667,35.67168453,30.53,24.781119242991
225,CENTRAL,NYERI,bathing soap,DETREX,2614.795778,0.039734651,0.087799705,66.28906039,0.229501737,15.21345447,30.53,10.568786820309
226,CENTRAL,NYERI,bathing soap,DIVA,34.6,0.021798791,0.057958593,52.46461961,0.27243572,14.29323639,30.53,9.929511320133
227,CENTRAL,NYERI,bathing soap,SAWA,2835.245,0.022426576,0.01858451,43.84369783,0.819237486,35.91840079,30.53,24.952513028812998
228,CENTRAL,NYERI,bodywash,MEDIMIX,14.688,,1.0,50.01920131,,,30.53,
229,CENTRAL,NYERI,bodywash,SAWA,74.55,0.000589194,0.000488662,50.01920131,0.832229231,41.62744145,30.53,28.918583575314997
230,CENTRAL,NYERI,detergent,USHINDI,0.0,0.0,0.0,64.84676405,,,30.53,
231,CENTRAL,NYERI,dishwashing liquid,USHINDI,978.8168333,0.027250784,0.013436062,64.84676405,0.283052238,18.35502166,30.53,12.751233547201998
232,CENTRAL,NYERI,dishwashing paste,USHINDI,363.2,0.010111682,0.004985588,64.84676405,0.164017341,10.63599381,30.53,7.388824899807
233,CENTRAL,NYERI,fat,DIRIA,9463.5,0.11839979,0.32916808,47.16697108,0.980853051,46.26386749,30.53,32.139508745303004
234,CENTRAL,NYERI,fat,FRYKING,216.75,0.106626741,0.079163623,48.03585969,0.106626741,5.121907185,30.53,3.5581889214195
235,CENTRAL,NYERI,fat,FRYMATE,13853.0,0.391468683,0.363675981,37.92318682,1.0,37.92318682,30.53,26.345237883853997
236,CENTRAL,NYERI,fat,MPISHI POA,13094.6535,0.574198626,0.58509344,41.53469221,1.0,41.53469221,30.53,28.854150678287002
237,CENTRAL,NYERI,glycerine,DIVA,17.8425,0.011125392,0.02988804,50.01920131,0.127667652,6.385834006,30.53,4.436238883968199
238,CENTRAL,NYERI,glycerine,SAWA,1226.692403,0.009702759,0.008040743,50.01920131,1.0,50.01920131,30.53,34.748339150057
239,CENTRAL,NYERI,handwash,SAWA,12.34,9.71e-05,8.09e-05,50.01920131,0.284724437,14.24168892,30.53,9.893701292724
240,CENTRAL,NYERI,hotel soap,HOTEL SOAP,28.09333333,0.229750779,0.303733602,55.89258261,0.552434457,30.87698852,30.53,21.450243924844
241,CENTRAL,NYERI,lotion,BELLEZA,1669.863854,0.497019485,0.209885198,50.01920131,0.943424904,47.1893602,30.53,32.78244853094
242,CENTRAL,NYERI,lotion,FRESCO,1116.3635,0.488471429,0.200558299,50.01920131,0.837530827,41.89262305,30.53,29.102805232835
243,CENTRAL,NYERI,margarine,ONJA,986.75,0.217919682,0.223347669,95.89977833,0.831226296,79.71441751,30.53,55.377605844197
244,CENTRAL,NYERI,milking jelly,SAWA,3052.149611,0.024142314,0.020006279,68.53715579,0.74146106,50.81763217,30.53,35.303009068499
245,CENTRAL,NYERI,oil,FRESH FRI,34828.22733,0.197326198,0.12634855,44.40835361,0.565575219,25.11626431,30.53,17.448268816156997
246,CENTRAL,NYERI,oil,POPCO,13296.21,0.113845414,0.075325674,44.00430178,0.174857605,7.694486805,30.53,5.3453599834335
247,CENTRAL,NYERI,oil,SALIT,130844.696,0.542834657,0.115998228,33.57641678,0.542834657,18.22644269,30.53,12.661909736742999
248,CENTRAL,NYERI,petroleum jelly,SAWA,244.99125,0.001937402,0.001605873,68.53715579,1.0,68.53715579,30.53,47.612762127313
249,CENTRAL,NYERI,toilet soap,SAWA,19010.0075,0.150370618,0.124607103,43.84369783,0.537121481,23.54939191,30.53,16.359762559877
250,CENTRAL,SAMBURU,bar soap,NDUME,200.0,0.00046367,0.000271205,10.97780161,0.00046367,0.005090074,0.1,0.005084983926
251,CENTRAL,SAMBURU,detergent,USHINDI,0.0,0.0,0.0,64.84676405,,,0.1,
252,CENTRAL,SAMBURU,fat,DIRIA,264.0,0.003156827,0.009182689,47.16697108,0.02615193,1.233507338,0.1,1.2322738306619998
253,CENTRAL,SAMBURU,lotion,BELLEZA,4.781,0.001245589,0.000600924,50.01920131,0.002364332,0.118262016,0.1,0.118143753984
254,CENTRAL,SAMBURU,milking jelly,SAWA,11.016,8.66e-05,7.22e-05,68.53715579,0.002660694,0.182356407,0.1,0.182174050593
255,CENTRAL,SAMBURU,oil,POPCO,42.766,0.00021388,0.000242278,44.00430178,0.000328504,0.014455568,0.1,0.014441112432
256,CENTRAL,SAMBURU,oil,SALIT,1158.3,0.004761464,0.001026872,33.57641678,0.004761464,0.159872899,0.1,0.15971302610100002
257,CENTRAL,THARAKA - NITHI,bar soap,NDUME,34886.0,0.080877906,0.047306368,10.97780161,0.080877906,0.887861604,15.32,0.7518412062672
258,CENTRAL,THARAKA - NITHI,bar soap,POPCO,330.0,0.002676549,0.001869516,46.92278541,0.078197877,3.669262195,15.32,3.107131226726
259,CENTRAL,THARAKA - NITHI,bar soap,USHINDI,2318.625,0.06455176,0.031827395,58.4682421,0.186680649,10.91488939,15.32,9.242728335452
260,CENTRAL,THARAKA - NITHI,bar soap,WHITEWASH,3346.05,0.014815953,0.028480167,42.318709,0.120957042,5.118745855,15.32,4.334553990014
261,CENTRAL,THARAKA - NITHI,bathing soap,4U,420.0,0.008230158,0.033481476,53.20323492,0.108320251,5.76298777,15.32,4.880098043636
262,CENTRAL,THARAKA - NITHI,bathing soap,AFRISENSE,14.9,0.008014268,0.02827794,63.6623003,0.07947799,5.059751645,15.32,4.284597692986
263,CENTRAL,THARAKA - NITHI,bathing soap,DETREX,1384.1545,0.021033725,0.046477189,66.28906039,0.121487829,8.05331401,15.32,6.819546303667999
264,CENTRAL,THARAKA - NITHI,bathing soap,DIVA,18.0,0.011225708,0.030151869,52.46461961,0.140296036,7.360578174,15.32,6.2329375977431996
265,CENTRAL,THARAKA - NITHI,bathing soap,SAWA,807.455,0.006386548,0.005292719,43.84369783,0.23329908,10.22869438,15.32,8.661658400984
266,CENTRAL,THARAKA - NITHI,bodywash,SAWA,3.11,2.41e-05,2.04e-05,50.01920131,0.034035521,1.702429556,15.32,1.4416173480208
267,CENTRAL,THARAKA - NITHI,detergent,RAINBOW,12.12,0.006342787,0.063796189,64.84676405,0.093813946,6.083530832,15.32,5.1515339085376
268,CENTRAL,THARAKA - NITHI,detergent,USHINDI,0.0,0.0,0.0,64.84676405,,,15.32,
269,CENTRAL,THARAKA - NITHI,dishwashing liquid,USHINDI,452.3409167,0.012593413,0.006209211,64.84676405,0.130807015,8.482411663,15.32,7.182906196228401
270,CENTRAL,THARAKA - NITHI,dishwashing paste,USHINDI,358.2,0.00997248,0.004916954,64.84676405,0.161759393,10.48957319,15.32,8.882570577292
271,CENTRAL,THARAKA - NITHI,fat,DIRIA,336.0,0.004058777,0.011687058,47.16697108,0.03362391,1.585938006,15.32,1.3429723034807999
272,CENTRAL,THARAKA - NITHI,fat,FRYKING,204.0,0.099986981,0.074506939,48.03585969,0.099986981,4.802960584,15.32,4.0671470225312
273,CENTRAL,THARAKA - NITHI,fat,FRYMATE,4276.0,0.120726991,0.11225572,37.92318682,0.308395017,11.69532185,15.32,9.90359854258
274,CENTRAL,THARAKA - NITHI,fat,MPISHI POA,415.5311667,0.018132044,0.018566704,41.53469221,0.031578,1.311582511,15.32,1.1106480703147998
275,CENTRAL,THARAKA - NITHI,glycerine,SAWA,143.6055625,0.001135431,0.000941308,50.01920131,0.117021408,5.853317382,15.32,4.9565891590776
276,CENTRAL,THARAKA - NITHI,lotion,BELLEZA,356.6825208,0.10602331,0.044831428,50.01920131,0.201249719,10.06635018,15.32,8.524185332424
277,CENTRAL,THARAKA - NITHI,lotion,FRESCO,242.5361458,0.106089003,0.0435724,50.01920131,0.181899709,9.098478139,15.32,7.704591288105199
278,CENTRAL,THARAKA - NITHI,margarine,ONJA,174.5,0.038446666,0.03949751,95.89977833,0.14664981,14.06368431,15.32,11.909127873708
279,CENTRAL,THARAKA - NITHI,milking jelly,SAWA,864.3381111,0.006836499,0.005665577,68.53715579,0.209963223,14.39028211,15.32,12.185690890747999
280,CENTRAL,THARAKA - NITHI,oil,FRESH FRI,20873.49533,0.118258863,0.075724091,44.40835361,0.338952877,15.05233921,15.32,12.746320843028
281,CENTRAL,THARAKA - NITHI,oil,POPCO,15125.72733,0.129531213,0.085690254,44.00430178,0.198949759,8.754645227,15.32,7.413433578223599
282,CENTRAL,THARAKA - NITHI,oil,SALIT,64736.09517,0.268547862,0.057390728,33.57641678,0.268547862,9.016874936,15.32,7.6354896958048
283,CENTRAL,THARAKA - NITHI,petroleum jelly,SAWA,36.89,0.000291299,0.000241807,68.53715579,0.150355718,10.30495323,15.32,8.726234395164001
284,CENTRAL,THARAKA - NITHI,toilet soap,SAWA,4732.0255,0.037430306,0.031017557,43.84369783,0.133700464,5.861922751,15.32,4.9638761855468
285,COAST,EMBU,bar soap,NDUME,130.0,0.000301385,0.001600946,48.19629137,0.003836528,0.184906444,22.68,0.1429696625008
286,COAST,EMBU,bar soap,USHINDI,6.3,0.000175395,8.71e-05,47.44673382,0.000282973,0.01342615,22.68,0.010381099179999999
287,COAST,EMBU,bar soap,WHITEWASH,16.8,6.28e-05,7.19e-05,21.09236349,0.000161127,0.00339854,22.68,0.0026277511279999997
288,COAST,EMBU,bathing soap,DETREX,0.0,0.0,0.0,54.67270314,0.0,0.0,22.68,0.0
289,COAST,EMBU,bathing soap,DIVA,4.8,0.002818197,0.003884458,47.26637893,0.006965471,0.329232598,22.68,0.25456264477359997
290,COAST,EMBU,fat,FRYMATE,30.0,0.000692615,0.002093422,37.2025893,0.005348061,0.198961699,22.68,0.1538371856668
291,COAST,EMBU,fat,MPISHI POA,50.167,0.002108317,0.039567094,47.19936714,0.053443607,2.52250441,22.68,1.9504004098119998
292,COAST,EMBU,glycerine,SAWA,2.72375,2.1e-05,8.43e-06,50.01920131,0.003348137,0.167471154,22.68,0.12948869627280002
293,COAST,EMBU,lotion,BELLEZA,1.19525,0.000177941,0.000268793,50.01920131,0.000390092,0.019512074,22.68,0.0150867356168
294,COAST,EMBU,margarine,ONJA,18.0,0.003866762,0.002203385,88.91236811,0.004991443,0.443801039,22.68,0.3431469633548
295,COAST,EMBU,milking jelly,SAWA,5.406,4.23e-05,1.67e-05,69.1779389,0.000819277,0.056675907,22.68,0.043821811292399995
296,COAST,EMBU,oil,FRESH FRI,65.934,0.000363484,0.000381657,35.23114298,0.000784955,0.027654864,22.68,0.0213827408448
297,COAST,EMBU,oil,POPCO,39.204,0.000183341,0.001064587,46.66201269,0.001969925,0.091920662,22.68,0.0710730558584
298,COAST,EMBU,oil,SALIT,169.29,0.000658028,0.000777803,47.68458925,0.001271044,0.060609208,22.68,0.0468630396256
299,COAST,EMBU,toilet soap,SAWA,38.424,0.000303434,0.000118873,40.04580746,0.000303434,0.012151241,22.68,0.0093953395412
300,COAST,KAJIADO,bar soap,USHINDI,9.5,0.000264485,0.000131368,47.44673382,0.000426705,0.020245781,3.83,0.019470367587700002
301,COAST,KAJIADO,bar soap,WHITEWASH,64.05,0.000272197,0.000274296,21.09236349,0.000698215,0.014727006,3.83,0.014162961670200001
302,COAST,KAJIADO,bathing soap,AFRISENSE,0.375,0.0,0.000550152,56.16951953,0.0,0.0,3.83,0.0
303,COAST,KAJIADO,bathing soap,DETREX,45.84,0.000696588,0.000328337,54.67270314,0.000696588,0.03808437,3.83,0.036625738628999996
304,COAST,KAJIADO,bathing soap,SAWA,10.58,8.32e-05,3.27e-05,40.04580746,0.000869331,0.034813061,3.83,0.0334797207637
305,COAST,KAJIADO,dishwashing liquid,USHINDI,9.56025,0.000266162,0.000132201,58.84357168,0.00126115,0.07421059,3.83,0.071368324403
306,COAST,KAJIADO,dishwashing paste,USHINDI,4.8,0.000133635,6.64e-05,58.84357168,0.001100715,0.064770029,3.83,0.06228933688930001
307,COAST,KAJIADO,glycerine,SAWA,10.59266667,8.33e-05,3.28e-05,50.01920131,0.013252729,0.662890913,3.83,0.6375021910321
308,COAST,KAJIADO,lotion,BELLEZA,19.82122917,0.005723776,0.004457486,50.01920131,0.012547949,0.627638375,3.83,0.6035998252375
309,COAST,KAJIADO,lotion,FRESCO,10.06002083,0.004358628,0.004095868,50.01920131,0.01207292,0.603877838,3.83,0.5807493168046
310,COAST,KAJIADO,margarine,ONJA,3.75,0.000718113,0.000459038,88.91236811,0.000926982,0.082420193,3.83,0.0792634996081
311,COAST,KAJIADO,milking jelly,SAWA,41.17,0.000325155,0.000127368,69.1779389,0.006303975,0.436096026,3.83,0.41939354820420005
312,COAST,KAJIADO,oil,FRESH FRI,234.34,0.001317671,0.001356469,35.23114298,0.002845548,0.100251901,3.83,0.0964122531917
313,COAST,KAJIADO,oil,SALIT,56.135,0.000188545,0.000257912,47.68458925,0.000364192,0.017366324,3.83,0.016701193790799998
314,COAST,KAJIADO,petroleum jelly,SAWA,1.785,1.36e-05,5.52e-06,69.1779389,0.007589955,0.525057445,3.83,0.5049477448565
315,COAST,KAJIADO,toilet soap,SAWA,158.297,0.001251641,0.000489727,40.04580746,0.001251641,0.050122988,3.83,0.0482032775596
316,COAST,KIAMBU,bar soap,NDUME,33884.8,0.078556775,0.417290215,48.19629137,1.0,48.19629137,47.74,25.187381869961996
317,COAST,KIAMBU,bar soap,POPCO,180.0,0.001390489,0.004887909,49.07148783,0.66966719,32.86156535,47.74,17.17345405191
318,COAST,KIAMBU,bar soap,USHINDI,1339.2,0.037284044,0.018518733,47.44673382,0.060151997,2.85401579,47.74,1.491508651854
319,COAST,KIAMBU,bar soap,WHITEWASH,3184.8,0.014101395,0.013639006,21.09236349,0.036171633,0.762945232,47.74,0.39871517824319996
320,COAST,KIAMBU,bathing soap,4U,396.5,0.007762987,0.07100009,48.18170048,0.173266778,8.348287981,47.74,4.3628152988706
321,COAST,KIAMBU,bathing soap,DETREX,184.32,0.002800942,0.001320225,54.67270314,0.002800942,0.153135059,47.74,0.08002838183339998
322,COAST,KIAMBU,bathing soap,DIVA,43.2,0.027276412,0.034960126,47.26637893,0.067416527,3.186535102,47.74,1.6652832443052
323,COAST,KIAMBU,bathing soap,SAWA,299.88,0.002371577,0.000927745,40.04580746,0.024784457,0.992513612,47.74,0.5186876136312
324,COAST,KIAMBU,bodywash,SAWA,2.3325,1.79e-05,7.22e-06,50.01920131,0.01818279,0.909488615,47.74,0.475298750199
325,COAST,KIAMBU,detergent,USHINDI,0.0,0.0,0.0,58.84357168,,,47.74,
326,COAST,KIAMBU,dishwashing liquid,USHINDI,847.257,0.023588088,0.011716044,58.84357168,0.111766789,6.576757048,47.74,3.4370132332848
327,COAST,KIAMBU,dishwashing paste,USHINDI,393.6,0.010958035,0.005442782,58.84357168,0.090258668,5.311142408,47.74,2.7756030224207997
328,COAST,KIAMBU,fat,DIRIA,12.0,0.0,0.055555556,43.91941652,0.0,0.0,47.74,0.0
329,COAST,KIAMBU,fat,FRYMATE,1098.0,0.030884964,0.076619262,37.2025893,0.238479841,8.872067584,47.74,4.636542519398399
330,COAST,KIAMBU,fat,MPISHI POA,34.91,0.001439192,0.027533782,47.19936714,0.036482012,1.721927857,47.74,0.8998794980682
331,COAST,KIAMBU,glycerine,SAWA,250.1173403,0.00197795,0.000773793,50.01920131,0.314742014,15.74314414,47.74,8.227367127564
332,COAST,KIAMBU,handwash,SAWA,51.41666667,0.000406207,0.000159069,50.01920131,1.0,50.01920131,47.74,26.140034604605997
333,COAST,KIAMBU,lotion,BELLEZA,214.7465833,0.063762271,0.048293164,50.01920131,0.139782849,6.991826462,47.74,3.6539285090411995
334,COAST,KIAMBU,lotion,FRESCO,38.248,0.016693545,0.015572408,50.01920131,0.046239285,2.312852119,47.74,1.2086965173894
335,COAST,KIAMBU,margarine,ONJA,1208.5,0.266917086,0.147932797,88.91236811,0.344552196,30.6349517,47.74,16.009825758419996
336,COAST,KIAMBU,milking jelly,SAWA,734.9693333,0.005813179,0.00227379,69.1779389,0.112703706,7.79661011,47.74,4.074508443486
337,COAST,KIAMBU,oil,FRESH FRI,17904.981,0.101439298,0.103642376,35.23114298,0.219061087,7.71777248,47.74,4.033307898047999
338,COAST,KIAMBU,oil,POPCO,2596.284,0.02210707,0.070502227,46.66201269,0.237531823,11.08371296,47.74,5.792348392895999
339,COAST,KIAMBU,oil,SALIT,15610.404,0.064723727,0.071722014,47.68458925,0.125019984,5.961526563,47.74,3.1154937818237993
340,COAST,KIAMBU,petroleum jelly,SAWA,3.825,2.98e-05,1.18e-05,69.1779389,0.016585457,1.14734775,47.74,0.5996039341499999
341,COAST,KIAMBU,toilet soap,SAWA,4228.302,0.033445801,0.013081185,40.04580746,0.033445801,1.339364111,47.74,0.6999516844086
342,COAST,KILIFI,bar soap,NDUME,3141.21,0.007282419,0.038683899,48.19629137,0.092702628,4.467922857,6.52,4.176614286723599
343,COAST,KILIFI,bar soap,USHINDI,10302.075,0.286815279,0.142459211,47.44673382,0.462731768,21.95511105,6.52,20.52363780954
344,COAST,KILIFI,bar soap,WHITEWASH,56155.0,0.24883195,0.240485559,21.09236349,0.638281396,13.46286322,6.52,12.585084538055998
345,COAST,KILIFI,bathing soap,4U,2259.75,0.044803669,0.40464679,48.18170048,1.0,48.18170048,6.52,45.040253608704
346,COAST,KILIFI,bathing soap,AFRISENSE,143.84,0.079157798,0.211023576,56.16951953,0.365634697,20.53752523,6.52,19.198478585004
347,COAST,KILIFI,bathing soap,DETREX,65806.437,1.0,0.471350242,54.67270314,1.0,54.67270314,6.52,51.108042895272
348,COAST,KILIFI,bathing soap,DIVA,9.6,0.005875474,0.007768917,47.26637893,0.014521853,0.686395411,6.52,0.6416424302028
349,COAST,KILIFI,bathing soap,SAWA,5885.31,0.046552905,0.018207505,40.04580746,0.48650677,19.48255645,6.52,18.21229376946
350,COAST,KILIFI,bodywash,SAWA,15.525,0.0001223,4.8e-05,50.01920131,0.123913457,6.198052163,6.52,5.7939391619724
351,COAST,KILIFI,detergent,RAINBOW,216.0,0.11482999,0.380952381,58.84357168,0.620471535,36.51076127,6.52,34.130259635196005
352,COAST,KILIFI,detergent,USHINDI,0.0,0.0,0.0,58.84357168,,,6.52,
353,COAST,KILIFI,dishwashing liquid,USHINDI,7256.875417,0.202035294,0.100349565,58.84357168,0.957298272,56.33084949,6.52,52.658078103251995
354,COAST,KILIFI,dishwashing paste,USHINDI,1529.4,0.042579314,0.021148858,58.84357168,0.350715465,20.63735061,6.52,19.291795350227996
355,COAST,KILIFI,fat,FRYMATE,1655.0,0.046631348,0.115487139,37.2025893,0.36006636,13.3954009,6.52,12.52202076132
356,COAST,KILIFI,glycerine,DIVA,1.877166667,0.000956549,0.00151912,50.01920131,0.022290369,1.114946449,6.52,1.0422519405252
357,COAST,KILIFI,glycerine,SAWA,199.5185,0.001577708,0.000617254,50.01920131,0.251053342,12.55748768,6.52,11.738739483263998
358,COAST,KILIFI,lotion,BELLEZA,1082.697292,0.322192236,0.243481767,50.01920131,0.706325987,35.32986171,6.52,33.026354726508
359,COAST,KILIFI,lotion,FRESCO,694.2410417,0.303752779,0.28265542,50.01920131,0.841361825,42.08424652,6.52,39.340353646896
360,COAST,KILIFI,margarine,ONJA,1169.75,0.258354969,0.143189399,88.91236811,0.333499715,29.6522494,6.52,27.718922739119996
361,COAST,KILIFI,milking jelly,SAWA,6520.750667,0.051579307,0.02017338,69.1779389,1.0,69.1779389,6.52,64.66753728372
362,COAST,KILIFI,oil,FRESH FRI,23170.107,0.131271436,0.134119379,35.23114298,0.283484447,9.987481069,6.52,9.3362973033012
363,COAST,KILIFI,oil,FRESH ZAIT,38018.97,0.718981794,0.457439966,43.26465794,1.0,43.26465794,6.52,40.443802242311996
364,COAST,KILIFI,oil,POPCO,10873.056,0.09306993,0.295258399,46.66201269,1.0,46.66201269,6.52,43.619649462611996
365,COAST,KILIFI,oil,SALIT,33285.34833,0.138057662,0.15292956,47.68458925,0.266671397,12.71611602,6.52,11.887025255495999
366,COAST,KILIFI,petroleum jelly,SAWA,159.01375,0.001257311,0.000491944,69.1779389,0.70089955,48.48678626,6.52,45.325447795848
